36228792,8904,105124,17784,2016-01-27,20:27:00.0000000,2016-01-27,20:34:00.0000000,7,1,1.0900000000000001,8.11,1.67,0.25,0,10.03,,,10.03,4,5,20160127,20160127,20160127,20160127,14632,3450,3592
36229336,5604,104534,12645,2016-01-28,21:34:00.0000000,2016-01-28,21:47:00.0000000,,2,,28,,,,28,,,28,4,5,20160128,20160128,20160128,20160128,9493,2906,2965
36229655,13395,104176,12964,2016-01-28,22:14:00.0000000,2016-01-28,22:36:00.0000000,21,2,5.7800000000000002,20.26,2,0.25,0,22.51,,,22.51,4,2,20160128,20160128,20160128,20160128,9812,2587,3819
36229682,1263,104144,12991,2016-01-28,22:17:00.0000000,2016-01-28,22:28:00.0000000,10,1,2.1099999999999999,10.54,2.95,0.25,1,14.74,,,14.74,4,5,20160128,20160128,20160128,20160128,9839,2560,2208
36230363,1826,105812,13672,2016-01-29,23:42:00.0000000,2016-01-29,23:54:00.0000000,11,2,1.54,9.73,1.65,0.25,1,12.63,,,12.63,4,4,20160129,20160129,20160129,20160129,10520,3955,2314
36230553,8490,105520,13862,2016-01-29,00:10:00.0000000,2016-01-29,00:17:00.0000000,7,1,1.46,8.38,1.93,0.25,1,11.56,,,11.56,4,5,20160129,20160129,20160129,20160129,10710,3765,3501
36230888,18897,105101,14197,2016-01-30,00:57:00.0000000,2016-01-30,01:13:00.0000000,16,1,4.3399999999999999,15.67,3.38,0.25,1,20.3,,,20.3,4,5,20160130,20160130,20160130,20160130,11045,3430,3902
36230972,8863,105012,14281,2016-01-30,01:07:00.0000000,2016-01-30,01:16:00.0000000,9,1,1.6200000000000001,9.46,1.94,0.25,0,11.65,,,11.65,4,3,20160130,20160130,20160130,20160130,11129,3346,3584
36231077,18734,104895,14386,2016-01-30,01:23:00.0000000,2016-01-30,01:36:00.0000000,12,2,2.1400000000000001,11.62,1.78,0.25,0,13.65,,,13.65,4,5,20160130,20160130,20160130,20160130,11234,3241,3899
36231214,6911,104749,14523,2016-01-30,01:45:00.0000000,2016-01-30,02:07:00.0000000,22,1,3.75,17.56,3.56,0.25,0,23.32,,,23.32,4,3,20160130,20160130,20160130,20160130,11371,3104,3185
